,Candidate Deidentified ID,Work Company Name Deidentified ID,Work History Title,Work History Start Year,Work History End Year,Work History Start Month,Work History End Month
262,48,114.0,Advisor,2017.0,2017.0,3.0,4.0
434,71,175.0,Data Analyst,2018.0,2021.0,12.0,6.0
608,104,248.0,,2020.0,2020.0,8.0,9.0
15,1,6.0,Reporting Analyst,2021.0,2021.0,9.0,11.0
322,51,130.0,Analytics Lead,2019.0,,2.0,
587,99,234.0,Business Systems Analyst,2020.0,2022.0,2.0,1.0
647,109,261.0,Business analyst,2019.0,2019.0,1.0,7.0
422,66,,,,,,
471,81,194.0,Founder,2020.0,2021.0,7.0,10.0
629,106,253.0,Senior Consultant,2018.0,2020.0,3.0,6.0
274,48,117.0,,2015.0,2015.0,3.0,9.0
296,49,123.0,Data Analyst,2021.0,2021.0,,12.0
151,26,65.0,Systems Analyst,2011.0,2013.0,1.0,2.0
122,22,51.0,Business Management Analyst,2021.0,,,
628,105,252.0,Data & Visualization BI Analyst,2019.0,2020.0,6.0,12.0
771,132,311.0,Sales Operation Analyst,2019.0,2021.0,2.0,8.0
784,133,316.0,Software Engineer,2013.0,2016.0,9.0,1.0
181,32,78.0,BI Developer,2017.0,2019.0,12.0,7.0
464,79,187.0,Data Analyst,2017.0,2018.0,4.0,1.0
95,15,39.0,Product Advisor,2016.0,2018.0,8.0,1.0
445,75,180.0,Graduate Research Assistant,2017.0,2018.0,1.0,6.0
765,131,310.0,Junior Instrumentation Engineer,2012.0,2013.0,1.0,1.0
93,15,41.0,Startup Business Owner,2018.0,2020.0,3.0,3.0
696,116,279.0,Data Analyst,2021.0,2022.0,1.0,6.0
728,125,,,,,,
603,103,243.0,Business Systems Analyst,2018.0,2020.0,1.0,12.0
54,8,27.0,Finance Officer,2022.0,,7.0,
9,1,2.0,Analyst,2017.0,2019.0,11.0,9.0
16,1,3.0,Research Analyst,2016.0,2016.0,4.0,5.0
26,3,13.0,Consultant Team Lead,2020.0,2020.0,9.0,12.0
613,104,247.0,Client Services Coordinator,2018.0,2018.0,7.0,9.0
645,108,260.0,Programmer Analyst,2016.0,2017.0,1.0,3.0
474,81,172.0,Customer Service Representative,2018.0,2019.0,12.0,5.0
29,3,14.0,Business Analyst,2021.0,2021.0,5.0,9.0
446,75,180.0,Graduate Research Assistant,2017.0,2018.0,1.0,6.0
593,100,235.0,Tableau Developer,2017.0,2018.0,5.0,12.0
315,51,107.0,Senior Analyst,2014.0,2017.0,1.0,1.0
597,101,239.0,Customer Support Specialist,2018.0,2018.0,6.0,9.0
350,53,140.0,Marketing Manager,2017.0,2018.0,7.0,5.0
381,57,148.0,Business Analyst,2019.0,2021.0,9.0,6.0
42,5,21.0,Business Analyst,2018.0,2019.0,6.0,6.0
271,48,114.0,Advisor,2017.0,2017.0,3.0,4.0
502,87,206.0,Office Administrator,2018.0,2020.0,10.0,11.0
75,14,37.0,Dispatcher,2022.0,2023.0,11.0,4.0
339,53,135.0,Insurance Advisor,2021.0,2021.0,5.0,10.0
706,118,284.0,Productivity Analyst,2014.0,2019.0,8.0,3.0
242,48,117.0,,2015.0,2015.0,3.0,9.0
622,104,249.0,Meat Clerk,2017.0,2018.0,5.0,7.0
611,104,247.0,Client Services Coordinator,2018.0,2018.0,7.0,9.0
200,37,91.0,Data Analyst,2020.0,2020.0,1.0,3.0
298,50,125.0,Data Analyst Consultant,2020.0,2021.0,9.0,8.0
679,113,271.0,Data Solutions Analyst,2015.0,2018.0,8.0,7.0
301,50,125.0,Data Analyst Consultant,2020.0,2021.0,9.0,8.0
138,24,57.0,Lead Data Analyst,2022.0,,6.0,
389,59,153.0,,2022.0,2022.0,3.0,3.0
477,82,196.0,Business Process Analyst,2016.0,2019.0,8.0,8.0
330,51,129.0,Engineer - Management Software,2011.0,2011.0,4.0,10.0
218,42,100.0,Sales / Project Manager,2015.0,2019.0,5.0,2.0
219,42,99.0,Lead Sales Associate,2019.0,,8.0,
252,48,120.0,Instructor,2018.0,2018.0,9.0,12.0
498,86,203.0,Database Analyst,2017.0,2018.0,1.0,6.0
663,112,269.0,Junior IT Support,2022.0,2022.0,5.0,8.0
94,15,41.0,Startup Business Owner,2018.0,2020.0,3.0,3.0
648,109,262.0,Business analyst,2019.0,2021.0,9.0,8.0
675,112,270.0,IT and SEO Analyst,2018.0,2020.0,5.0,11.0
106,17,45.0,Customer Service Representative,2022.0,,4.0,
58,9,30.0,Graduate Engineer Trainee,2015.0,2016.0,7.0,6.0
263,48,116.0,Course and Curriculum Developer - Business,2014.0,2017.0,,
772,132,311.0,Sales Operation Analyst,2019.0,2021.0,2.0,8.0
213,41,96.0,SQL BI /ETL Developer,2020.0,,6.0,
495,86,202.0,BI Developer,2021.0,,9.0,
522,88,208.0,Business Operations Analyst,2016.0,2018.0,11.0,10.0
371,55,146.0,Data Analyst,2021.0,2021.0,5.0,8.0
11,1,6.0,Reporting Analyst,2021.0,2021.0,9.0,11.0
35,4,17.0,IT Consultant,2021.0,,1.0,
156,27,67.0,BI Developer,2022.0,,2.0,
211,40,94.0,Data Analyst,2022.0,2022.0,5.0,8.0
329,51,107.0,Senior Analyst,2012.0,2018.0,8.0,6.0
492,84,200.0,Case Investigator,2021.0,2022.0,9.0,6.0
412,64,107.0,Business Intelligence Analyst,2019.0,2021.0,9.0,4.0
738,127,296.0,Digital Intern,2020.0,2020.0,1.0,4.0
305,50,127.0,Project manager assistant,2019.0,2020.0,3.0,4.0
786,133,316.0,Software Engineer,2013.0,2016.0,9.0,1.0
576,97,104.0,Power BI Developer,2017.0,2018.0,4.0,9.0
375,56,149.0,Power BI developer,2020.0,,8.0,
701,116,279.0,Data Analyst,2021.0,2022.0,1.0,6.0
332,51,130.0,Analytics Lead,2019.0,,2.0,
145,25,61.0,Digital Marketing Consultant,2022.0,2023.0,11.0,5.0
240,48,115.0,Online Adjunct Faculty,2017.0,2019.0,,
292,48,117.0,HR Data Assistant,2022.0,2022.0,1.0,7.0
546,88,208.0,Forecast and Replenishment Analyst,2010.0,2015.0,1.0,9.0
409,63,104.0,Power BI Developer,2020.0,2021.0,4.0,10.0
39,4,18.0,IT Systems Analyst,2019.0,2020.0,12.0,12.0
286,48,121.0,Management Database Developer,2017.0,2018.0,,
179,31,77.0,Business Intelligence Specialist,2013.0,2016.0,2.0,12.0
800,134,79.0,ETL DEVELOPER,2016.0,2017.0,8.0,12.0
685,115,255.0,IT Trainer,2014.0,2018.0,12.0,7.0
553,89,197.0,BI Analyst,2019.0,2020.0,11.0,10.0
614,104,250.0,General Labourer,2016.0,2016.0,7.0,8.0
457,76,182.0,Business Intelligence Analyst,2020.0,,8.0,
557,90,216.0,Actuarial Analyst,2002.0,2009.0,,
92,15,40.0,Data Analyst,2021.0,,10.0,
333,51,128.0,Project Engineer,2007.0,2009.0,8.0,7.0
183,32,80.0,BI Developer,2021.0,,6.0,
346,53,131.0,Customer Care Advisor,2021.0,2022.0,10.0,2.0
279,48,117.0,,2016.0,2016.0,8.0,11.0
562,90,220.0,Senior Excel VBA Developer,2016.0,2021.0,3.0,3.0
418,65,167.0,Financial Aid Officer,2020.0,2021.0,3.0,11.0
650,109,262.0,Business analyst,2019.0,2021.0,9.0,8.0
114,20,49.0,REPORTING AND DIGITAL TRANSFORMATION ASSOCIATE,2019.0,2020.0,1.0,12.0
107,18,,,,,,
468,80,191.0,Sr. RF Analyst,2013.0,2018.0,7.0,8.0
782,132,314.0,Marketing Analyst,2018.0,2019.0,2.0,2.0
338,53,134.0,Credit Card Analyst,2022.0,,2.0,
226,45,106.0,Business Finance Co-op,2021.0,2022.0,9.0,4.0
248,48,120.0,Instructor,2018.0,2018.0,9.0,12.0
109,19,46.0,Project Analyst,2014.0,2015.0,10.0,5.0
378,57,150.0,Business Analyst,2021.0,2022.0,7.0,7.0
38,4,16.0,Software Engineer,2014.0,2015.0,5.0,12.0
112,20,48.0,GROWTH MANAGER,2021.0,,6.0,
770,131,310.0,Junior Instrumentation Engineer,2012.0,2013.0,1.0,1.0
55,9,28.0,Business Intelligence Engineering Officer,2017.0,2021.0,8.0,12.0
174,30,73.0,Office Administrator,2022.0,,3.0,
325,51,107.0,Senior Analyst,2017.0,2018.0,2.0,6.0
583,99,231.0,Anti-Money Laundering Test Lead,2013.0,2015.0,8.0,2.0
558,90,217.0,Solution Designer,2021.0,2021.0,3.0,8.0
215,41,98.0,SQL Developer,2015.0,2017.0,6.0,7.0
103,17,44.0,Self Employed,2019.0,2021.0,1.0,7.0
5,1,4.0,Budget & Statistical Analyst,2014.0,2015.0,3.0,3.0
90,15,38.0,Customer Representative,2014.0,2016.0,7.0,7.0
197,35,89.0,Cost Analyst,2012.0,2014.0,9.0,6.0
531,88,211.0,Business Analyst,2020.0,2021.0,3.0,3.0
673,112,269.0,Junior IT Support,2022.0,2022.0,5.0,8.0
780,132,314.0,Marketing Analyst,2018.0,2019.0,2.0,2.0
379,57,151.0,Business Analyst,2016.0,2018.0,3.0,3.0
43,5,19.0,Senior Associate Consultant,2012.0,2017.0,6.0,2.0
537,88,208.0,Associate Customer Service Manager,2015.0,2016.0,9.0,11.0
89,15,38.0,Customer Representative,2014.0,2016.0,7.0,7.0
444,75,178.0,Data Analyst,2020.0,2020.0,3.0,8.0
718,119,286.0,Data Analyst,2020.0,2020.0,,
635,107,148.0,LEARNING AMBASSADOR,2021.0,2022.0,9.0,1.0
690,116,274.0,Coca Cola Bottler,2011.0,2014.0,12.0,7.0
549,88,211.0,Business Analyst,2020.0,2021.0,3.0,3.0
655,111,265.0,DESIGN ENGINEER,2016.0,2017.0,5.0,2.0
476,82,195.0,Customer Service Representative,2021.0,2021.0,8.0,9.0
74,14,36.0,Tutor,2019.0,2020.0,9.0,12.0
639,107,259.0,Research Analyst,2016.0,2016.0,4.0,9.0
678,113,271.0,Data Solutions Analyst,2015.0,2018.0,8.0,7.0
195,35,87.0,Senior Analyst,2018.0,2019.0,10.0,6.0
743,128,299.0,MARKETiNG ANALYTiCAL MANAGER,2021.0,,5.0,
4,1,5.0,Analyst,2020.0,,3.0,
390,59,153.0,,2022.0,2022.0,4.0,4.0
105,17,45.0,Customer Service Representative,2022.0,,4.0,
454,75,179.0,Data Analyst,2021.0,,8.0,
517,88,209.0,,2018.0,2020.0,10.0,1.0
22,2,10.0,Tableau Developer,2015.0,2017.0,12.0,10.0
63,12,32.0,Server,2019.0,2021.0,,
572,95,227.0,BI Developer,2019.0,2020.0,9.0,12.0
727,124,291.0,,2019.0,2019.0,10.0,11.0
452,75,179.0,Data Analyst,2021.0,,8.0,
646,108,153.0,Process Manager,2021.0,2021.0,2.0,9.0
270,48,117.0,Program Assistant,2019.0,2020.0,11.0,2.0
787,133,316.0,Software Engineer,2013.0,2016.0,9.0,1.0
25,3,12.0,Business Analyst,2022.0,2022.0,5.0,9.0
533,88,208.0,Associate Customer Service Manager,2015.0,2016.0,9.0,11.0
695,116,278.0,Sr. Data Analyst,2014.0,2015.0,7.0,3.0
483,82,198.0,Assistant Manager (Order Management),2010.0,2012.0,8.0,11.0
700,116,278.0,Sr. Data Analyst,2014.0,2015.0,7.0,3.0
341,53,136.0,Marketing Director,2011.0,2012.0,1.0,1.0
777,132,313.0,Market Research Intern,2015.0,2015.0,4.0,7.0
163,27,67.0,BI Developer,2022.0,,2.0,
239,48,114.0,Advisor,2017.0,2017.0,3.0,4.0
244,48,118.0,,2010.0,2012.0,,
428,69,173.0,Data Analyst,2018.0,2019.0,6.0,7.0
530,88,208.0,Business Operations Analyst,2016.0,2018.0,11.0,10.0
707,118,284.0,Productivity Analyst,2014.0,2019.0,8.0,3.0
499,86,204.0,BI Analyst,2018.0,2019.0,6.0,9.0
709,118,282.0,Regional Supply Chain Analyst,2021.0,2021.0,10.0,11.0
180,31,77.0,Business Intelligence Specialist,2013.0,2016.0,2.0,12.0
643,108,153.0,Process Manager,2021.0,2021.0,2.0,9.0
664,112,269.0,Junior IT Support,2022.0,2022.0,5.0,8.0
595,101,237.0,Customer Sales,2019.0,2019.0,2.0,10.0
509,87,206.0,Office Administrator,2018.0,2020.0,10.0,11.0
778,132,313.0,Market Research Intern,2015.0,2015.0,4.0,7.0
83,14,37.0,Dispatcher,2022.0,2023.0,11.0,4.0
170,29,70.0,Sales/Marketing Assistant,2017.0,2018.0,8.0,8.0
467,80,190.0,Sr. Software Engineer,2018.0,,9.0,
282,48,117.0,HR Data Assistant,2022.0,2022.0,1.0,7.0
327,51,107.0,Senior Analyst,2014.0,2017.0,1.0,1.0
489,82,199.0,Manufacturing Assistant Manager,2012.0,2014.0,12.0,11.0
17,1,1.0,Analyst,2019.0,2020.0,11.0,3.0
594,100,236.0,Tableau Developer,2021.0,,10.0,
438,74,,,,,,
484,82,199.0,Manufacturing Assistant Manager,2012.0,2014.0,12.0,11.0
272,48,115.0,Online Adjunct Faculty,2017.0,2019.0,,
79,14,37.0,Dispatcher,2022.0,2023.0,11.0,4.0
67,12,33.0,Data Analyst,2021.0,,,
111,19,47.0,Marketing Analyst,2012.0,2014.0,12.0,9.0
210,39,93.0,Loan Credit Analyst,2016.0,2019.0,10.0,12.0
783,133,315.0,BI Solutions Architect,2022.0,,1.0,
116,21,,,,,,
299,50,126.0,Data Analyst Consultant,2021.0,2023.0,10.0,2.0
118,22,51.0,Business Management Analyst,2021.0,,,
192,34,84.0,Programmer Analyst,2008.0,2009.0,3.0,6.0
749,128,302.0,PORTFOLiO MODELiNG SPECiALiST,2019.0,2020.0,12.0,9.0
716,119,285.0,Planning & Data Analyst,2015.0,2019.0,,
796,133,318.0,Digital Marketing Specialist,2018.0,2018.0,6.0,9.0
455,75,181.0,Business Analyst,2021.0,2021.0,1.0,7.0
403,62,161.0,Developer,2014.0,2017.0,3.0,9.0
396,60,157.0,Data Analyst,2018.0,2018.0,2.0,6.0
721,121,61.0,Application Development Associate,2017.0,2018.0,9.0,12.0
123,22,52.0,Business Analytics Intern,2018.0,2018.0,,
264,48,119.0,E - Government Researcher,2017.0,2017.0,5.0,9.0
791,133,319.0,Product Consultant,2020.0,2021.0,7.0,12.0
334,52,,,,,,
132,24,57.0,Lead Data Analyst,2022.0,,6.0,
32,4,15.0,Programmer Analyst,2017.0,2019.0,11.0,12.0
702,117,280.0,Purchasing Data Analyst,2022.0,,1.0,
340,53,132.0,Marketing Manager,2002.0,2009.0,8.0,8.0
110,19,47.0,Marketing Analyst,2012.0,2014.0,12.0,9.0
496,86,202.0,BI Developer,2021.0,,9.0,
487,82,199.0,Manufacturing Assistant Manager,2012.0,2014.0,12.0,11.0
577,97,190.0,Power BI Developer,2020.0,,3.0,
128,22,53.0,Strategic Business Analyst,2019.0,2020.0,,
302,50,125.0,Data Analyst Consultant,2020.0,2021.0,9.0,8.0
14,1,1.0,Analyst,2019.0,2020.0,11.0,3.0
188,33,82.0,Portfolio Analyst,2019.0,,,
631,106,255.0,Manager,2022.0,2022.0,2.0,7.0
697,116,277.0,Data & Business Analyst,2015.0,2016.0,4.0,12.0
64,12,33.0,Data Analyst,2021.0,,,
70,13,35.0,Data Analyst,2021.0,,5.0,
0,1,1.0,Analyst,2019.0,2020.0,11.0,3.0
234,46,111.0,Analyst,2015.0,2016.0,10.0,4.0
324,51,130.0,Analytics Lead,2019.0,,2.0,
479,82,197.0,Customer Service Representative,2020.0,2020.0,2.0,12.0
490,82,196.0,Business Process Analyst,2016.0,2019.0,8.0,8.0
430,70,,,,,,
680,113,272.0,Business Operations Analyst,2014.0,2015.0,5.0,7.0
148,26,62.0,Graduate Research Assistant,2019.0,2021.0,1.0,4.0
617,104,249.0,Meat Clerk,2017.0,2018.0,5.0,7.0
575,96,230.0,Power BI Developer,2020.0,,8.0,
789,133,315.0,BI Solutions Architect,2022.0,,1.0,
100,16,42.0,Data Engineer,2015.0,2018.0,7.0,4.0
212,40,95.0,Data Analyst,2017.0,2021.0,3.0,5.0
285,48,120.0,Instructor,2018.0,2018.0,9.0,12.0
519,88,209.0,,2018.0,2020.0,10.0,1.0
373,56,148.0,,2017.0,2019.0,4.0,8.0
388,59,153.0,Lead Analyst,2021.0,2022.0,7.0,7.0
551,88,208.0,Customer Service Supervisor,2004.0,2010.0,6.0,1.0
293,49,122.0,Data Analyst,2022.0,2022.0,1.0,7.0
504,87,207.0,Data Analyst,2022.0,,3.0,
516,88,211.0,Business Analyst,2020.0,2021.0,3.0,3.0
78,14,37.0,Dispatcher,2022.0,2023.0,11.0,4.0
692,116,275.0,Information and Informatics Manager - R&D Center,2007.0,2011.0,8.0,12.0
610,104,249.0,Meat Clerk,2017.0,2018.0,5.0,7.0
303,50,124.0,Data Analyst,2023.0,,3.0,
209,39,93.0,Loan Credit Analyst,2016.0,2019.0,10.0,12.0
249,48,117.0,,2016.0,2016.0,8.0,11.0
351,53,139.0,Business Data Analyst,2022.0,,3.0,
423,67,,,,,,
361,54,61.0,Marketing Operations Senior Analyst,2021.0,,3.0,
708,118,283.0,BI Analyst,2021.0,,11.0,
362,54,144.0,Integrated Marketing Analyst,2020.0,2020.0,3.0,12.0
656,111,265.0,DESIGN ENGINEER,2016.0,2017.0,5.0,2.0
48,6,23.0,Data Analyst,2022.0,,1.0,
505,87,206.0,Office Administrator,2018.0,2020.0,10.0,11.0
811,137,325.0,Business Intelligence Analyst,2021.0,,9.0,
532,88,208.0,Associate Customer Service Manager,2015.0,2016.0,9.0,11.0
273,48,117.0,HR Data Assistant,2022.0,2022.0,1.0,7.0
598,101,240.0,,2020.0,2021.0,9.0,4.0
574,96,229.0,Power BI Developer,2018.0,2020.0,10.0,7.0
518,88,210.0,Senior Business Analyst,2021.0,2024.0,7.0,5.0
659,111,266.0,QUALITY CONTROL ANALYST,2017.0,2018.0,6.0,7.0
406,63,163.0,Power BI Developer,2017.0,2019.0,6.0,12.0
233,46,110.0,Data Analyst,2021.0,2022.0,3.0,7.0
739,127,297.0,Project Analyst,2019.0,2019.0,5.0,8.0
159,27,68.0,MSBI Developer,2018.0,2019.0,5.0,11.0
360,54,144.0,Integrated Marketing Analyst,2020.0,2020.0,3.0,12.0
420,65,169.0,Sales Associate,2018.0,2022.0,11.0,8.0
253,48,119.0,E - Government Researcher,2017.0,2017.0,5.0,9.0
442,75,179.0,Data Analyst,2021.0,,8.0,
774,132,311.0,Sales Operation Analyst,2019.0,2021.0,2.0,8.0
561,90,219.0,Senior Financial Analyst,2021.0,,8.0,
28,3,14.0,Business Analyst,2021.0,2021.0,5.0,9.0
24,3,11.0,Data Analyst,2019.0,2019.0,5.0,12.0
45,5,20.0,Senior Business Analyst,2017.0,2018.0,3.0,6.0
710,119,285.0,Planning & Data Analyst,2015.0,2019.0,,
275,48,118.0,,2010.0,2012.0,,
205,37,91.0,BI Analyst,2020.0,,3.0,
461,78,185.0,Power BI Developer,2021.0,,3.0,
534,88,209.0,,2018.0,2020.0,10.0,1.0
550,88,208.0,Forecast and Replenishment Analyst,2010.0,2015.0,1.0,9.0
644,108,260.0,Programmer Analyst,2016.0,2017.0,1.0,3.0
166,28,,,,,,
225,44,105.0,BI/Data Analyst,2019.0,2021.0,5.0,4.0
56,9,29.0,Business Development Consultant,2016.0,2017.0,7.0,7.0
176,30,75.0,Technical Consultant,2017.0,2019.0,6.0,9.0
555,90,214.0,Customer Insights Analyst,2014.0,2014.0,2.0,6.0
801,135,,,,,,
216,42,99.0,Lead Sales Associate,2019.0,,8.0,
538,88,208.0,Associate Customer Service Manager,2015.0,2016.0,9.0,11.0
493,84,201.0,Business Analyst,2022.0,,1.0,
542,88,208.0,Forecast and Replenishment Analyst,2010.0,2015.0,1.0,9.0
365,54,141.0,Data Analyst Associate,2020.0,,10.0,
670,112,267.0,Wireless Engineer,2017.0,2018.0,3.0,4.0
724,122,,,,,,
124,22,51.0,Business Management Analyst,2021.0,,,
336,53,132.0,Marketing Manager,2002.0,2009.0,8.0,8.0
677,113,231.0,Power BI Developer,2021.0,,6.0,
720,121,288.0,Technical Analyst,2020.0,,10.0,
308,50,124.0,Data Analyst,2023.0,,3.0,
523,88,208.0,Customer Service Supervisor,2004.0,2010.0,6.0,1.0
769,131,308.0,Technical Support Consultant,2022.0,,4.0,
400,61,158.0,SENIOR EXECUTIVE,2019.0,2020.0,7.0,12.0
449,75,176.0,Data Analyst,2018.0,2019.0,7.0,12.0
68,12,32.0,Server,2019.0,2021.0,,
276,48,115.0,Online Adjunct Faculty,2017.0,2019.0,,
254,48,117.0,,2016.0,2016.0,8.0,11.0
607,104,247.0,Client Services Coordinator,2018.0,2018.0,7.0,9.0
407,63,164.0,Data Analyst,2023.0,2024.0,8.0,1.0
59,9,29.0,Business Development Consultant,2016.0,2017.0,7.0,7.0
380,57,151.0,Business Analyst,2016.0,2018.0,3.0,3.0
86,14,36.0,Tutor,2019.0,2020.0,9.0,12.0
172,29,71.0,Business Analyst,2022.0,2022.0,1.0,8.0
232,46,109.0,Data Analyst,2019.0,2020.0,5.0,8.0
49,6,24.0,QUALITY ASSURANCE ANALYST,2021.0,2022.0,12.0,4.0
584,99,233.0,Senior Business Analyst,2016.0,2017.0,11.0,12.0
612,104,250.0,General Labourer,2016.0,2016.0,7.0,8.0
337,53,133.0,Chief Marketing Officer,2016.0,2017.0,10.0,7.0
752,129,303.0,Senior BI Developer,2017.0,2020.0,9.0,12.0
735,127,295.0,Marketing Analyst,2017.0,2018.0,8.0,5.0
660,111,265.0,DESIGN ENGINEER,2016.0,2017.0,5.0,2.0
152,26,63.0,Data Analyst,2021.0,,10.0,
208,39,93.0,Loan Credit Analyst,2016.0,2019.0,10.0,12.0
241,48,116.0,Course and Curriculum Developer - Business,2014.0,2017.0,,
82,14,36.0,Tutor,2019.0,2020.0,9.0,12.0
173,30,72.0,,2021.0,2021.0,5.0,12.0
797,133,319.0,Product Consultant,2020.0,2021.0,7.0,12.0
556,90,215.0,Data Support Officer,2011.0,2014.0,12.0,2.0
129,23,54.0,Technical Account Coordinator,2021.0,2021.0,1.0,8.0
291,48,114.0,Advisor,2017.0,2017.0,3.0,4.0
419,65,168.0,,2010.0,2012.0,,
184,32,79.0,MSBI Developer,2016.0,2017.0,5.0,12.0
169,29,70.0,Sales/Marketing Assistant,2017.0,2018.0,8.0,8.0
794,133,315.0,BI Solutions Architect,2022.0,,1.0,
62,11,31.0,"Business Analyst, Logic",2018.0,2018.0,1.0,3.0
364,54,61.0,Marketing Operations Senior Analyst,2021.0,,3.0,
713,119,287.0,Data Analyst,2020.0,,,
503,87,205.0,Student,2016.0,2018.0,9.0,8.0
754,129,304.0,Senior Application and Reports Developer,2020.0,,12.0,
554,89,213.0,Data Engineer,2020.0,,11.0,
335,53,131.0,Customer Care Advisor,2021.0,2022.0,10.0,2.0
705,118,283.0,BI Analyst,2021.0,,11.0,
746,128,299.0,MARKETiNG ANALYTiCAL MANAGER,2021.0,,5.0,
168,29,69.0,Business Operation Analyst,2020.0,2021.0,5.0,11.0
231,45,108.0,Project Research Manager,2021.0,2021.0,1.0,1.0
8,1,2.0,Analyst,2017.0,2019.0,11.0,9.0
758,130,306.0,Data Analytics Engineer,2020.0,2021.0,7.0,10.0
451,75,178.0,Data Analyst,2020.0,2020.0,3.0,8.0
469,80,192.0,Sr Analyst,2017.0,2018.0,8.0,8.0
309,50,125.0,Data Analyst Consultant,2020.0,2021.0,9.0,8.0
21,2,9.0,Tableau Developer,2014.0,2015.0,2.0,11.0
278,48,119.0,E - Government Researcher,2017.0,2017.0,5.0,9.0
453,75,177.0,Data Scientist,2020.0,2020.0,8.0,12.0
201,37,91.0,Data Analyst,2020.0,2020.0,1.0,3.0
766,131,310.0,Junior Instrumentation Engineer,2012.0,2013.0,1.0,1.0
425,68,171.0,SENIOR BUSINESS ANALYST,2020.0,2021.0,3.0,12.0
85,14,36.0,Tutor,2019.0,2020.0,9.0,12.0
220,43,101.0,Business Analyst,2020.0,,12.0,
416,65,165.0,,2022.0,2022.0,1.0,4.0
605,103,245.0,,2021.0,,,
481,82,197.0,Customer Service Representative,2020.0,2020.0,2.0,12.0
353,53,136.0,Marketing Director,2011.0,2012.0,1.0,1.0
642,108,260.0,Programmer Analyst,2016.0,2017.0,1.0,3.0
142,25,61.0,Digital Marketing Consultant,2022.0,2023.0,11.0,5.0
281,48,117.0,,2015.0,2015.0,3.0,9.0
76,14,37.0,Dispatcher,2022.0,2023.0,11.0,4.0
101,16,43.0,Senior Data Engineer,2020.0,,2.0,
779,132,314.0,Marketing Analyst,2018.0,2019.0,2.0,2.0
658,111,266.0,QUALITY CONTROL ANALYST,2017.0,2018.0,6.0,7.0
805,137,324.0,Logistics and Sales Intern,2014.0,2014.0,5.0,7.0
634,106,258.0,Technical Lead,2014.0,2017.0,11.0,8.0
144,25,61.0,Digital Marketing Consultant,2022.0,2023.0,11.0,5.0
757,129,304.0,Senior Application and Reports Developer,2020.0,,12.0,
127,22,52.0,Business Analytics Intern,2018.0,2018.0,,
711,119,286.0,Data Analyst,2020.0,2020.0,,
564,92,221.0,Data Analyst,2016.0,2018.0,9.0,6.0
547,88,211.0,Business Analyst,2020.0,2021.0,3.0,3.0
615,104,250.0,General Labourer,2016.0,2016.0,7.0,8.0
